label,message,cleaned_text,processed_text,message_length,word_count,char_count,avg_word_length,special_char_count,digit_count,uppercase_count,uppercase_ratio,digit_ratio,special_char_ratio,has_url,has_email,has_phone,has_currency,urgency_count,financial_count,action_count,threat_count,excessive_caps,excessive_punctuation,label_encoded
ham,Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry. ,sorry to be a pain is it ok if we meet another night i spent late afternoon in casualty and that means i havent done any of y stuff NUMBER moro and that includes all my time sheets and that sorry,sorri pain meet anoth night spent late afternoon casualti mean havent done stuff number moro includ time sheet sorri,195,39,195,4.0,5,2,4,0.020512820512820513,0.010256410256410256,0.02564102564102564,0,0,0,0,0,0,0,0,0,0,0
ham,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,smile in pleasure smile in pain smile when trouble pours like rain smile when sum NUMBER hurts u smile becoz someone still loves to see u smiling,smile pleasur smile pain smile troubl pour like rain smile sum number hurt smile becoz someon still love see smile,141,26,141,4.461538461538462,2,1,19,0.1347517730496454,0.0070921985815602835,0.014184397163120567,0,0,0,0,0,0,0,0,0,0,0
spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!,please call our customer service representative on NUMBER PHONE between NUMBER am NUMBER pm as you have won a guaranteed £ NUMBER cash or £ NUMBER prize,pleas call custom servic repres number phone number number guarante number cash number prize,137,23,137,5.0,2,22,4,0.029197080291970802,0.16058394160583941,0.014598540145985401,0,0,1,1,0,3,1,0,0,0,1
ham,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?,havent planning to buy later i check already lido only got NUMBER show in e afternoon u finish work already,havent plan buy later check alreadi lido got number show afternoon finish work alreadi,107,20,107,4.4,3,3,3,0.028037383177570093,0.028037383177570093,0.028037383177570093,0,0,0,0,0,0,0,0,0,0,0
spam,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16",your free ringtone is waiting to be collected simply text the password mix to NUMBER to verify get usher and britney fml po box NUMBER mk NUMBER NUMBER h NUMBER ppw NUMBER,free rington wait collect simpli text password mix number verifi get usher britney fml box number number number number ppw number,158,29,158,4.482758620689655,8,18,18,0.11392405063291139,0.11392405063291139,0.05063291139240506,0,0,0,0,0,0,1,0,0,0,1
ham,Watching telugu movie..wat abt u?,watching telugu moviewat abt u,watch telugu moviewat abt,33,5,33,5.8,3,0,1,0.030303030303030304,0.0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0
ham,i see. When we finish we have loads of loans to pay,i see when we finish we have loads of loans to pay,see finish load loan pay,51,12,51,3.3333333333333335,1,0,1,0.0196078431372549,0.0,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0
ham,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?""",hi wk been ok on hols now yes on for a bit of a run forgot that i have hairdressers appointment at four so need to get home n shower beforehand does that cause prob for u,hol ye bit run forgot hairdress appoint four need get home shower beforehand caus prob,178,38,178,3.710526315789474,7,0,5,0.028089887640449437,0.0,0.03932584269662921,0,0,0,0,1,0,0,0,0,0,0
ham,I see a cup of coffee animation,i see a cup of coffee animation,see cup coffe anim,31,7,31,3.5714285714285716,0,0,1,0.03225806451612903,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
ham,Please don't text me anymore. I have nothing else to say.,please dont text me anymore i have nothing else to say,pleas dont text anymor noth els say,57,11,57,4.2727272727272725,3,0,2,0.03508771929824561,0.0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0
ham,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,okay name ur price as long as its legal wen can i pick them up y u ave x ams xx,okay name price long legal wen pick ave am,81,21,81,2.9047619047619047,2,0,4,0.04938271604938271,0.0,0.024691358024691357,0,0,0,0,0,0,0,0,0,0,0
ham,I'm still looking for a car to buy. And have not gone 4the driving test yet.,im still looking for a car to buy and have not gone NUMBER the driving test yet,still look car buy gone number drive test yet,76,16,76,3.8125,3,1,2,0.02631578947368421,0.013157894736842105,0.039473684210526314,0,0,0,0,0,0,0,0,0,0,0
ham,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,as per your request melle melle oru minnaminunginte nurungu vettam has been set as your callertune for all callers press NUMBER to copy your friends callertune,per request mell mell oru minnaminungint nurungu vettam set callertun caller press number copi friend callertun,160,26,160,5.1923076923076925,6,1,10,0.0625,0.00625,0.0375,0,0,0,0,0,0,1,0,0,0,0
ham,"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.",wow youre right i didnt mean to do that i guess once i gave up on boston men and changed my search location to nyc something changed cuz on my signin page it still says boston,wow your right didnt mean guess gave boston men chang search locat nyc someth chang cuz signin page still say boston,183,36,183,4.111111111111111,8,0,4,0.02185792349726776,0.0,0.04371584699453552,0,0,0,0,0,0,0,0,0,0,0
ham,Umma my life and vava umma love you lot dear,umma my life and vava umma love you lot dear,umma life vava umma love lot dear,44,10,44,3.5,0,0,1,0.022727272727272728,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
ham,Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,thanks a lot for your wishes on my birthday thanks you for making my birthday truly memorable,thank lot wish birthday thank make birthday truli memor,95,17,95,4.647058823529412,2,0,2,0.021052631578947368,0.0,0.021052631578947368,0,0,0,0,0,0,0,0,0,0,0
ham,"Aight, I'll hit you up when I get some cash",aight ill hit you up when i get some cash,aight ill hit get cash,43,10,43,3.4,2,0,3,0.06976744186046512,0.0,0.046511627906976744,0,0,0,0,0,1,0,0,0,0,0
ham,How would my ip address test that considering my computer isn't a minecraft server,how would my ip address test that considering my computer isnt a minecraft server,would address test consid comput isnt minecraft server,82,14,82,4.928571428571429,1,0,1,0.012195121951219513,0.0,0.012195121951219513,0,0,0,0,0,0,0,0,0,0,0
ham,I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...,i know grumpy old people my mom was like you better not be lying then again i am always the one to play jokes,know grumpi old peopl mom like better lie alway one play joke,115,24,115,3.8333333333333335,6,0,5,0.043478260869565216,0.0,0.05217391304347826,0,0,0,0,1,0,0,0,0,0,0
ham,Dont worry. I guess he's busy.,dont worry i guess hes busy,dont worri guess he busi,30,6,30,4.166666666666667,3,0,2,0.06666666666666667,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0
ham,What is the plural of the noun research?,what is the plural of the noun research,plural noun research,40,8,40,4.125,1,0,1,0.025,0.0,0.025,0,0,0,0,0,0,0,0,0,0,0
ham,Going for dinner.msg you after.,going for dinnermsg you after,go dinnermsg,31,5,31,5.4,2,0,1,0.03225806451612903,0.0,0.06451612903225806,0,0,0,0,0,0,0,0,0,0,0
ham,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,im ok wif it cos i like NUMBER try new things but i scared u dun like mah cos u said not too loud,wif co like number tri new thing scare dun like mah co said loud,96,24,96,3.0416666666666665,4,1,3,0.03125,0.010416666666666666,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0
spam,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,gent we are trying to contact you last weekends draw shows that you won a £ NUMBER prize guaranteed call PHONE claim code k NUMBER valid NUMBER hrs only NUMBER ppm,gent tri contact last weekend draw show number prize guarante call phone claim code number valid number hr number ppm,158,27,158,4.888888888888889,6,22,21,0.13291139240506328,0.13924050632911392,0.0379746835443038,0,0,1,1,0,2,2,0,0,0,1
ham,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?",wa ur openin sentence very formal anyway im fine too juz tt im eatin too much n puttin on weighthaha so anythin special happened,openin sentenc formal anyway fine juz eatin much puttin weighthaha anythin special happen,143,24,143,5.0,15,0,4,0.027972027972027972,0.0,0.1048951048951049,0,0,0,0,0,0,0,0,0,0,0
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",as i entered my cabin my pa said happy bday boss i felt special she askd me NUMBER lunch after lunch she invited me to her apartment we went there,enter cabin said happi bday boss felt special askd number lunch lunch invit apart went,156,32,156,3.90625,13,1,11,0.07051282051282051,0.00641025641025641,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0
spam,You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) ,you are a winner u have been specially selected NUMBER receive £ NUMBER or a NUMBER holiday flights inc speak to a live operator NUMBER claim PHONE pmin NUMBER,winner special select number receiv number number holiday flight inc speak live oper number claim phone pmin number,152,27,152,4.62962962962963,7,22,2,0.013157894736842105,0.14473684210526316,0.046052631578947366,0,0,1,1,0,0,1,0,0,0,1
ham,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! ,goodo yes we must speak friday eggpotato ratio for tortilla needed,goodo ye must speak friday eggpotato ratio tortilla need,72,12,72,5.0,4,0,2,0.027777777777777776,0.0,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0
ham,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,hmmmy uncle just informed me that hes paying the school directly so pls buy food,hmmmi uncl inform he pay school directli pl buy food,86,15,86,4.8,6,0,2,0.023255813953488372,0.0,0.06976744186046512,0,0,0,0,0,0,0,0,0,0,0
spam,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,private your NUMBER account statement for PHONE shows NUMBER unredeemed bonus points to claim call PHONE identifier code NUMBER expires,privat number account statement phone show number unredeem bonu point claim call phone identifi code number expir,144,20,144,6.25,3,34,16,0.1111111111111111,0.2361111111111111,0.020833333333333332,0,0,1,0,1,1,3,0,0,0,1
spam,"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM",urgent your mobile no was awarded £ NUMBER bonus caller prize on NUMBER NUMBER NUMBER this is our final try to contact u call from landline PHONE box NUMBER wr NUMBER c NUMBER ppm,urgent mobil award number bonu caller prize number number number final tri contact call landlin phone box number number number ppm,156,26,156,5.038461538461538,6,26,25,0.16025641025641027,0.16666666666666666,0.038461538461538464,0,0,1,1,1,1,1,0,0,0,1
ham,here is my new address -apples&pairs&all that malarky,here is my new address applespairsall that malarky,new address applespairsal malarki,53,8,53,5.75,3,0,0,0.0,0.0,0.05660377358490566,0,0,0,0,0,1,0,0,0,0,0
spam,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,todays voda numbers ending NUMBER are selected to receive a NUMBER award if you have a match please call PHONE quoting claim code NUMBER standard rates app,today voda number end number select receiv number award match pleas call phone quot claim code number standard rate app,156,27,156,4.814814814814815,2,22,3,0.019230769230769232,0.14102564102564102,0.01282051282051282,0,0,1,1,1,0,2,0,0,0,1
ham,I am going to sao mu today. Will be done only at 12 ,i am going to sao mu today will be done only at NUMBER,go sao today done number,52,13,52,3.0,1,2,2,0.038461538461538464,0.038461538461538464,0.019230769230769232,0,0,0,0,1,0,0,0,0,0,0
ham,Ü predict wat time ü'll finish buying?,ü predict wat time üll finish buying,predict wat time üll finish buy,38,7,38,4.571428571428571,2,0,1,0.02631578947368421,0.0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0
ham,"Good stuff, will do.",good stuff will do,good stuff,20,4,20,4.25,2,0,1,0.05,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0
ham,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise.",just so that you knowyetunde hasnt sent money yet i just sent her a text not to bother sending so its over you dont have to involve yourself in anything i shouldnt have imposed anything on you in the first place so for that i apologise,knowyetund hasnt sent money yet sent text bother send dont involv anyth shouldnt impos anyth first place apologis,244,46,244,4.326086956521739,9,0,4,0.01639344262295082,0.0,0.036885245901639344,0,0,0,0,1,2,0,0,0,0,0
ham,Are you there in room.,are you there in room,room,22,5,22,3.6,1,0,1,0.045454545454545456,0.0,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0
ham,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,hey girl how r u hope u r well me an del r bak again long time no c give me a call sum time from lucyxx,hey girl hope well del bak long time give call sum time lucyxx,107,27,107,3.0,4,0,75,0.7009345794392523,0.0,0.037383177570093455,0,0,0,0,0,0,1,0,1,0,0
ham,K..k:)how much does it cost?,kkhow much does it cost,kkhow much cost,28,5,28,4.8,5,0,1,0.03571428571428571,0.0,0.17857142857142858,0,0,0,0,0,0,0,0,0,1,0
ham,I'm home.,im home,home,9,2,9,4.0,2,0,1,0.1111111111111111,0.0,0.2222222222222222,0,0,0,0,0,0,0,0,0,1,0
ham,"Dear, will call Tmorrow.pls accomodate.",dear will call tmorrowpls accomodate,dear call tmorrowpl accomod,39,5,39,7.0,3,0,2,0.05128205128205128,0.0,0.07692307692307693,0,0,0,0,0,0,1,0,0,0,0
ham,First answer my question.,first answer my question,first answer question,25,4,25,5.5,1,0,1,0.04,0.0,0.04,0,0,0,0,0,1,0,0,0,0,0
spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone,sunshine quiz wkly q win a top sony dvd player if u know which country the algarve is in txt ansr to NUMBER £ NUMBER NUMBER sptyrone,sunshin quiz wkli win top soni dvd player know countri algarv txt ansr number number number sptyron,125,25,125,4.04,5,8,14,0.112,0.064,0.04,0,0,0,1,1,0,0,0,0,0,1
spam,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,want NUMBER get laid tonight want real dogging locations sent direct NUMBER ur mob join the uks largest dogging network bt txting gravel to NUMBER nt ec NUMBER a EMAIL,want number get laid tonight want real dog locat sent direct number mob join uk largest dog network txting gravel number number email,162,28,162,4.821428571428571,8,13,16,0.09876543209876543,0.08024691358024691,0.04938271604938271,0,1,0,0,0,0,0,0,0,0,1
